season,tour,start_date,end_date,player,round,statistic,measure,value
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,1,Longest Drive,tvalue,308
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,2,Longest Drive,tvalue,308
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,1,GIR,tvalue,0.6923
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,2,GIR,tvalue,0.6923
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,1,GIR Opportunities,tvalue,26
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,2,GIR Opportunities,tvalue,26
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,1,Sand Saves,tvalue,0.5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,2,Sand Saves,tvalue,0.5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,1,Sand Saves Opportunities,tvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,2,Sand Saves Opportunities,tvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,1,Average Putts - GIR,tvalue,1.556
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,2,Average Putts - GIR,tvalue,1.556
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,1,Total Putts - GIR,tvalue,28
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,2,Total Putts - GIR,tvalue,28
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,1,Putts Per Round,tvalue,24.23
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,2,Putts Per Round,tvalue,24.23
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,1,SG: Putting,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,2,SG: Putting,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,1,SG: Around-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,2,SG: Around-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,1,SG: Approach-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,2,SG: Approach-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,1,SG: Off-the-Tee,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,2,SG: Off-the-Tee,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,1,SG: Tee-to-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,2,SG: Tee-to-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,1,SG: Total,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Brandon Wu,2,SG: Total,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Birdies,tvalue,11
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Birdies,tvalue,11
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Pars,tvalue,9
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Pars,tvalue,9
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Bogeys,tvalue,3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Bogeys,tvalue,3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Scrambling,tvalue,0.6667
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Scrambling,tvalue,0.6667
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Penalties,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Penalties,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Driving Distance Avg,tvalue,307.7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Driving Distance Avg,tvalue,307.7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Fairways Hit,tvalue,0.8235
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Fairways Hit,tvalue,0.8235
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Fairway Opportunities,tvalue,17
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Fairway Opportunities,tvalue,17
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Longest Drive,tvalue,346
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Longest Drive,tvalue,346
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,GIR,tvalue,0.7391
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,GIR,tvalue,0.7391
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,GIR Opportunities,tvalue,23
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,GIR Opportunities,tvalue,23
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Sand Saves,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Sand Saves,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Sand Saves Opportunities,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Sand Saves Opportunities,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Average Putts - GIR,tvalue,1.471
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Average Putts - GIR,tvalue,1.471
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Total Putts - GIR,tvalue,25
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Total Putts - GIR,tvalue,25
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Putts Per Round,tvalue,25.83
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Putts Per Round,tvalue,25.83
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,SG: Putting,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,SG: Putting,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,SG: Around-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,SG: Around-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,SG: Approach-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,SG: Approach-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,SG: Off-the-Tee,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,SG: Off-the-Tee,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,SG: Tee-to-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,SG: Tee-to-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,SG: Total,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,SG: Total,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Birdies,tvalue,9
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Birdies,tvalue,9
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Pars,tvalue,19
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Pars,tvalue,19
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Bogeys,tvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Bogeys,tvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Scrambling,tvalue,0.6667
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Scrambling,tvalue,0.6667
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Driving Distance Avg,tvalue,300.2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Driving Distance Avg,tvalue,300.2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Fairways Hit,tvalue,0.8182
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Fairways Hit,tvalue,0.8182
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Fairway Opportunities,tvalue,22
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Fairway Opportunities,tvalue,22
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Longest Drive,tvalue,311
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Longest Drive,tvalue,311
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,GIR,tvalue,0.8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,GIR,tvalue,0.8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,GIR Opportunities,tvalue,30
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,GIR Opportunities,tvalue,30
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Sand Saves,tvalue,0.5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Sand Saves,tvalue,0.5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Sand Saves Opportunities,tvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Sand Saves Opportunities,tvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Average Putts - GIR,tvalue,1.792
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Average Putts - GIR,tvalue,1.792
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Total Putts - GIR,tvalue,43
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Total Putts - GIR,tvalue,43
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Putts Per Round,tvalue,28.8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Putts Per Round,tvalue,28.8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,SG: Putting,tvalue,-0.142
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,SG: Putting,tvalue,-0.142
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,SG: Around-the-Green,tvalue,2.122
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,SG: Around-the-Green,tvalue,2.122
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,SG: Approach-the-Green,tvalue,-0.008
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,SG: Approach-the-Green,tvalue,-0.008
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,SG: Off-the-Tee,tvalue,0.037
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,SG: Off-the-Tee,tvalue,0.037
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,SG: Tee-to-Green,tvalue,2.496
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,SG: Tee-to-Green,tvalue,2.496
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,SG: Total,tvalue,2.354
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,SG: Total,tvalue,2.354
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Birdies,tvalue,8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Birdies,tvalue,8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Pars,tvalue,18
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Pars,tvalue,18
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Bogeys,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Bogeys,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Scrambling,tvalue,0.875
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Scrambling,tvalue,0.875
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Driving Distance Avg,tvalue,294.7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Driving Distance Avg,tvalue,294.7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Fairways Hit,tvalue,0.7273
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Fairways Hit,tvalue,0.7273
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Fairway Opportunities,tvalue,22
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Fairway Opportunities,tvalue,22
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Longest Drive,tvalue,314
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Longest Drive,tvalue,314
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,GIR,tvalue,0.7037
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,GIR,tvalue,0.7037
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,GIR Opportunities,tvalue,27
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,GIR Opportunities,tvalue,27
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Sand Saves,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Sand Saves,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Sand Saves Opportunities,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Sand Saves Opportunities,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Average Putts - GIR,tvalue,1.684
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Average Putts - GIR,tvalue,1.684
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Total Putts - GIR,tvalue,32
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Total Putts - GIR,tvalue,32
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Putts Per Round,tvalue,27.33
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Putts Per Round,tvalue,27.33
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,SG: Putting,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,SG: Putting,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,SG: Around-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,SG: Around-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,SG: Approach-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,SG: Approach-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,SG: Off-the-Tee,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,SG: Off-the-Tee,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,SG: Tee-to-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,SG: Tee-to-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,SG: Total,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,SG: Total,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Birdies,tvalue,8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Birdies,tvalue,8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Pars,tvalue,17
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Pars,tvalue,17
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Bogeys,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Bogeys,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Scrambling,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Scrambling,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Driving Distance Avg,tvalue,298.3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Driving Distance Avg,tvalue,298.3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Fairways Hit,tvalue,0.7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Fairways Hit,tvalue,0.7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Fairway Opportunities,tvalue,20
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Fairway Opportunities,tvalue,20
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Longest Drive,tvalue,306
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Longest Drive,tvalue,306
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,GIR,tvalue,0.7308
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,GIR,tvalue,0.7308
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,GIR Opportunities,tvalue,26
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,GIR Opportunities,tvalue,26
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Sand Saves,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Sand Saves,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Sand Saves Opportunities,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Sand Saves Opportunities,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Average Putts - GIR,tvalue,1.789
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Average Putts - GIR,tvalue,1.789
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Total Putts - GIR,tvalue,34
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Total Putts - GIR,tvalue,34
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Putts Per Round,tvalue,28.38
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Putts Per Round,tvalue,28.38
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,SG: Putting,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,SG: Putting,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,SG: Around-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,SG: Around-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,SG: Approach-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,SG: Approach-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,SG: Off-the-Tee,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,SG: Off-the-Tee,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,SG: Tee-to-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,SG: Tee-to-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,SG: Total,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,SG: Total,tvalue,NA
